"price","trim","isOneOwner","mileage","year","color","displacement","fuel","region","soundSystem","wheelType"
6995,"500","f",141523,2003,"Black","5","Gasoline","Mtn","unsp","Alloy"
3200,"500","f",126984,2001,"unsp","5","Gasoline","Pac","unsp","Alloy"
16500,"500","f",115000,2004,"Black","5","Gasoline","SoA","Bose","unsp"
9980,"500","f",104641,2005,"Black","5","Gasoline","Mtn","unsp","Alloy"
15995,"500","f",56200,2006,"Black","5","Gasoline","Mtn","unsp","Alloy"
11999,"500","f",91020,2000,"Black","5","Gasoline","WSC","Premium","unsp"
7995,"500","f",112356,2002,"Black","5","Gasoline","SoA","Bose","Alloy"
6995,"500","f",65640,2000,"Blue","5","Gasoline","Mid","unsp","Alloy"
12995,"600","f",96010,2006,"Blue","5.5","Gasoline","SoA","unsp","unsp"
16995,"600","f",67690,2004,"unsp","5.5","Gasoline","ENC","unsp","unsp"
14991,"600","f",90262,2005,"Silver","5.5","Gasoline","Mtn","Bose","Alloy"
19999,"600","f",90825,2006,"Black","5.5","Gasoline","SoA","unsp","unsp"
12000,"600","f",69984,2001,"Black","5.8","Gasoline","ENC","unsp","Alloy"
8995,"430","f",136535,2006,"Gray","4.3","Gasoline","WSC","Bose","Alloy"
9995,"430","f",151480,2004,"Silver","4.3","Gasoline","ENC","unsp","Alloy"
21900,"430","f",64377,2006,"Silver","4.3","Gasoline","SoA","Premium","Premium"
7995,"430","f",142198,2004,"Blue","4.3","Gasoline","Mid","unsp","unsp"
16994,"430","f",72974,2006,"Gray","4.3","Gasoline","Pac","unsp","Alloy"
15994,"430","f",63800,2006,"Silver","4.3","Gasoline","SoA","Bose","Alloy"
14000,"500","f",94000,2004,"White","5","Gasoline","ENC","Premium","Alloy"
9995,"500","f",140395,2003,"Black","5","Gasoline","Pac","Bose","Alloy"
25995,"550","f",85760,2007,"Silver","5.5","Gasoline","New","Harman Kardon","unsp"
29900,"550","t",53829,2007,"Silver","5.5","Gasoline","SoA","Premium","Alloy"
29998,"550","t",51656,2007,"Silver","5.5","Gasoline","WSC","Harman Kardon","Alloy"
32900,"550","f",66750,2008,"unsp","5.5","Gasoline","ESC","Premium","Alloy"
25900,"550","f",99357,2008,"Black","5.5","Gasoline","Pac","Harman Kardon","unsp"
38000,"550","f",55169,2009,"Black","5.5","Gasoline","WSC","Harman Kardon","Alloy"
28900,"550","f",69494,2007,"Silver","5.5","Gasoline","Pac","Harman Kardon","unsp"
34995,"550","f",79641,2008,"unsp","5.5","Gasoline","SoA","Harman Kardon","unsp"
32995,"550","t",68642,2007,"Black","5.5","Gasoline","Mtn","unsp","Alloy"
30888,"550","f",44035,2007,"Black","5.5","Gasoline","SoA","unsp","unsp"
32995,"550","f",48510,2007,"other","5.5","Gasoline","Mid","unsp","unsp"
33500,"550","f",46071,2007,"Gray","5.5","Gasoline","SoA","Premium","unsp"
29888,"550","t",73999,2007,"Black","5.5","Gasoline","Pac","Premium","unsp"
32998,"550","t",30320,2007,"Black","5.5","Gasoline","New","Harman Kardon","Alloy"
65000,"550","t",56045,2008,"Gray","5.5","Gasoline","New","Premium","Alloy"
31988,"550","f",81231,2008,"Silver","5.5","Gasoline","SoA","unsp","unsp"
26995,"550","f",76537,2007,"Gray","5.5","Gasoline","Pac","Premium","unsp"
27591,"550","f",62657,2007,"Black","5.5","Gasoline","SoA","unsp","Alloy"
22990,"550","f",115289,2008,"Black","5.5","Gasoline","Pac","unsp","Alloy"
35980,"550","f",69570,2008,"Silver","5.5","Gasoline","Pac","Premium","Alloy"
24995,"550","f",102010,2008,"Black","5.5","Gasoline","Mtn","Premium","Alloy"
34991,"550","f",68951,2008,"unsp","5.5","Gasoline","Mid","Premium","Alloy"
26999,"550","f",92873,2007,"Black","5.5","Gasoline","SoA","unsp","Alloy"
25988,"550","f",89695,2007,"Gray","5.5","Gasoline","Pac","Harman Kardon","unsp"
22410,"550","f",119038,2007,"White","5.5","Gasoline","SoA","unsp","unsp"
29995,"550","f",63288,2008,"Black","5.5","Gasoline","SoA","Premium","unsp"
33988,"550","t",55045,2008,"other","5.5","Gasoline","WSC","Harman Kardon","Alloy"
29000,"550","f",98754,2008,"Gray","5.5","Gasoline","SoA","unsp","Alloy"
41900,"550","f",10877,2008,"Silver","5.5","Gasoline","Mid","unsp","Alloy"
31995,"550","f",38650,2007,"Gray","5.5","Gasoline","WSC","unsp","unsp"
19795,"550","f",123086,2007,"Black","5.5","Gasoline","WSC","Harman Kardon","Alloy"
33490,"550","t",56545,2009,"White","5.5","Gasoline","WSC","unsp","unsp"
29901,"550","f",42248,2007,"Gray","5.5","Gasoline","ENC","Harman Kardon","Alloy"
23999,"550","f",90674,2007,"White","5.5","Gasoline","SoA","Premium","unsp"
28744,"550","f",86687,2008,"White","5.5","Gasoline","WSC","unsp","Alloy"
31999,"550","t",70954,2008,"White","5.5","Gasoline","SoA","Harman Kardon","Alloy"
35999,"550","f",52301,2009,"White","5.5","Gasoline","WSC","unsp","Alloy"
27900,"550","t",98970,2007,"Black","5.5","Gasoline","ESC","unsp","unsp"
30995,"550","f",42055,2008,"Gray","5.5","Gasoline","SoA","unsp","Alloy"
34995,"550","t",48516,2007,"Black","5.5","Gasoline","SoA","unsp","Alloy"
19995,"550","f",118929,2007,"Gray","5.5","Gasoline","ENC","unsp","unsp"
19980,"550","f",129896,2007,"Blue","5.5","Gasoline","WSC","Harman Kardon","Premium"
22450,"550","t",74173,2007,"Silver","5.5","Gasoline","Mtn","unsp","unsp"
28999,"550","t",121026,2007,"Gray","5.5","Gasoline","Pac","unsp","unsp"
12000,"550","f",91300,2007,"Black","5.5","Gasoline","WNC","unsp","unsp"
27999,"550","f",69323,2008,"Black","5.5","Gasoline","SoA","Premium","Alloy"
43820,"600","f",66999,2008,"Gray","5.5","Gasoline","SoA","unsp","unsp"
44999,"600","f",55781,2008,"White","5.5","Gasoline","Mtn","Premium","unsp"
38984,"600","f",26787,2007,"Silver","5.5","Gasoline","WSC","Harman Kardon","Alloy"
49981,"63 AMG","f",29607,2009,"White","6.3","Gasoline","WSC","unsp","unsp"
31998,"63 AMG","f",100082,2008,"Black","6.3","Gasoline","SoA","unsp","Alloy"
47991,"63 AMG","f",45320,2008,"White","6.3","Gasoline","SoA","Harman Kardon","unsp"
63800,"63 AMG","f",40121,2009,"Blue","6.3","Gasoline","ESC","unsp","unsp"
41541,"63 AMG","t",54137,2008,"Black","6.3","Gasoline","Mid","Premium","Alloy"
58850,"63 AMG","t",32823,2009,"White","6.3","Gasoline","Mtn","unsp","unsp"
59880,"63 AMG","f",27501,2009,"White","6.3","Gasoline","WSC","Premium","Alloy"
57900,"65 AMG","f",48900,2007,"White","6","Gasoline","ENC","unsp","unsp"
54995,"65 AMG","f",29744,2007,"Blue","6","Gasoline","Mid","unsp","unsp"
50999,"65 AMG","t",32115,2007,"Gray","6","Gasoline","SoA","Premium","Premium"
77900,"65 AMG","f",11400,2008,"Black","6","Gasoline","SoA","Harman Kardon","Alloy"
49999,"65 AMG","f",68444,2007,"other","6","Gasoline","ENC","Harman Kardon","unsp"
45800,"65 AMG","f",51375,2007,"Silver","6","Gasoline","SoA","Harman Kardon","unsp"
39850,"550","f",49704,2010,"Black","5.5","Gasoline","WSC","Harman Kardon","Alloy"
47995,"550","t",40616,2010,"White","5.5","Gasoline","Pac","Premium","unsp"
46900,"550","f",31350,2011,"Blue","5.5","Gasoline","Pac","Harman Kardon","Alloy"
40495,"550","f",41754,2011,"Black","5.5","Gasoline","Pac","Premium","Alloy"
46988,"550","f",28734,2010,"Black","5.5","Gasoline","SoA","unsp","Alloy"
42900,"550","t",32715,2010,"White","5.5","Gasoline","Pac","Premium","Alloy"
42991,"550","f",74244,2011,"Black","5.5","Gasoline","WSC","Harman Kardon","unsp"
48656,"550","f",31030,2011,"Gray","5.5","Gasoline","SoA","Premium","unsp"
56995,"550","f",11693,2011,"Black","5.5","Gasoline","WSC","Premium","Alloy"
39998,"550","f",28743,2010,"Black","5.5","Gasoline","Pac","Harman Kardon","Premium"
36995,"550","f",61622,2010,"Black","5.5","Gasoline","Mtn","unsp","unsp"
38977,"550","f",46165,2010,"Gray","5.5","Gasoline","ESC","Premium","Alloy"
42995,"550","f",50128,2011,"White","5.5","Gasoline","Pac","Premium","unsp"
39990,"550","t",45769,2010,"Gray","5.5","Gasoline","SoA","Premium","unsp"
39986,"550","f",50908,2010,"Silver","5.5","Gasoline","SoA","Harman Kardon","Alloy"
58995,"550","f",23727,2011,"Silver","5.5","Gasoline","WSC","Premium","Alloy"
59888,"550","t",14887,2012,"Black","4.6","Gasoline","WSC","Harman Kardon","Alloy"
44900,"550","f",53850,2012,"Black","4.6","Gasoline","WSC","Premium","unsp"
74991,"550","t",17326,2013,"White","4.6","Gasoline","SoA","unsp","unsp"
69991,"550","f",18896,2013,"Black","4.6","Gasoline","SoA","unsp","unsp"
62995,"550","t",6988,2013,"White","4.6","Gasoline","WSC","Harman Kardon","Alloy"
53995,"550","t",38595,2013,"Black","4.6","Gasoline","Pac","unsp","unsp"
75900,"550","f",25638,2013,"Black","4.6","Gasoline","SoA","Harman Kardon","Alloy"
53495,"550","f",26920,2013,"Black","4.6","Gasoline","SoA","unsp","unsp"
57991,"550","f",13939,2012,"Black","4.6","Gasoline","WSC","Harman Kardon","unsp"
71888,"550","t",17785,2013,"Gray","4.6","Gasoline","ESC","unsp","unsp"
66999,"550","t",16724,2013,"Black","4.6","Gasoline","Mtn","unsp","unsp"
59991,"550","t",16923,2012,"Silver","4.6","Gasoline","Pac","unsp","unsp"
53888,"550","f",22944,2012,"Black","4.6","Gasoline","Pac","unsp","unsp"
61991,"550","t",30298,2012,"Black","4.6","Gasoline","Pac","unsp","unsp"
60994,"550","f",23507,2013,"White","4.6","Gasoline","SoA","unsp","unsp"
54980,"550","t",13842,2012,"Gray","4.6","Gasoline","Pac","Premium","Alloy"
57800,"550","f",30871,2013,"Silver","4.6","Gasoline","SoA","unsp","unsp"
75900,"550","t",11802,2013,"Black","4.6","Gasoline","SoA","Harman Kardon","Alloy"
56888,"63 AMG","t",63020,2011,"Black","5.5","Gasoline","Pac","Bang Olufsen","Alloy"
57999,"63 AMG","t",48010,2010,"Black","6.3","Gasoline","ENC","Harman Kardon","Alloy"
57995,"63 AMG","t",35202,2010,"Silver","6.3","Gasoline","WSC","Premium","Alloy"
44541,"63 AMG","t",42341,2010,"unsp","6.3","Gasoline","Mid","Premium","Premium"
26900,"550","t",55576,2007,"White","5.5","Gasoline","Mid","unsp","unsp"
24995,"550","f",100995,2009,"Black","5.5","Gasoline","Mid","Harman Kardon","Alloy"
28900,"550","f",87550,2007,"Silver","5.5","Gasoline","ENC","unsp","unsp"
29500,"550","f",121019,2007,"Black","5.5","Gasoline","ENC","unsp","Alloy"
25499,"550","f",83248,2008,"Black","5.5","Gasoline","SoA","unsp","unsp"
36500,"550","t",59686,2009,"White","5.5","Gasoline","SoA","Premium","Alloy"
40892,"550","t",29612,2008,"Black","5.5","Gasoline","New","Premium","Alloy"
31470,"550","f",70270,2008,"Silver","5.5","Gasoline","ESC","unsp","Alloy"
29995,"550","f",76550,2008,"Silver","5.5","Gasoline","ENC","Harman Kardon","unsp"
39666,"550","f",61020,2009,"Black","5.5","Gasoline","SoA","Premium","Alloy"
35900,"550","f",39020,2009,"White","5.5","Gasoline","SoA","Premium","Alloy"
29000,"550","f",63147,2007,"Blue","5.5","Gasoline","ENC","unsp","unsp"
25995,"550","f",65723,2007,"other","5.5","Gasoline","Mid","unsp","unsp"
24524,"550","f",95333,2008,"Black","5.5","Gasoline","Mid","unsp","unsp"
22865,"550","f",115627,2007,"Blue","5.5","Gasoline","SoA","Harman Kardon","Alloy"
26990,"550","f",91069,2008,"Silver","5.5","Gasoline","ENC","Harman Kardon","unsp"
26000,"550","f",85351,2008,"Gray","5.5","Gasoline","SoA","unsp","Alloy"
33981,"550","f",33686,2007,"Silver","5.5","Gasoline","SoA","unsp","unsp"
21995,"550","f",108000,2007,"White","5.5","Gasoline","New","Premium","Alloy"
31995,"550","f",70342,2007,"Black","5.5","Gasoline","WSC","unsp","Alloy"
28975,"550","f",71585,2008,"Black","5.5","Gasoline","ENC","Harman Kardon","Alloy"
29900,"550","f",77000,2009,"Black","5.5","Gasoline","WNC","Premium","unsp"
35998,"550","t",54739,2009,"Gray","5.5","Gasoline","New","unsp","unsp"
17994,"550","f",146468,2007,"Black","5.5","Gasoline","ENC","Harman Kardon","Alloy"
29787,"550","f",56255,2007,"Silver","5.5","Gasoline","ENC","unsp","Alloy"
29500,"550","f",80133,2007,"Blue","5.5","Gasoline","Mid","unsp","Alloy"
35993,"550","f",49137,2008,"Black","5.5","Gasoline","ENC","unsp","unsp"
26418,"550","f",82104,2007,"Black","5.5","Gasoline","SoA","Premium","Alloy"
29800,"550","f",75434,2007,"Gray","5.5","Gasoline","SoA","unsp","Alloy"
35900,"550","f",71649,2008,"Silver","5.5","Gasoline","WNC","Premium","Alloy"
18524,"550","f",126824,2007,"Gray","5.5","Gasoline","Mid","Harman Kardon","unsp"
28900,"550","f",96251,2009,"Silver","5.5","Gasoline","ESC","unsp","Alloy"
38500,"550","f",62455,2009,"Black","5.5","Gasoline","SoA","unsp","Alloy"
29880,"550","f",89886,2008,"Black","5.5","Gasoline","Mid","Premium","unsp"
39885,"550","f",53028,2008,"White","5.5","Gasoline","SoA","unsp","Alloy"
33995,"550","f",79028,2009,"White","5.5","Gasoline","SoA","Premium","unsp"
49990,"350","t",24094,2012,"Blue","3","Diesel","ESC","Harman Kardon","unsp"
53999,"350","f",49329,2013,"White","3","Diesel","Pac","Harman Kardon","Alloy"
38990,"550","t",57932,2010,"White","5.5","Gasoline","SoA","Harman Kardon","Alloy"
47995,"550","t",46000,2011,"Black","5.5","Gasoline","ENC","Harman Kardon","unsp"
63888,"550","f",12681,2011,"Black","5.5","Gasoline","Mid","unsp","unsp"
51990,"550","t",22914,2011,"Gray","5.5","Gasoline","ENC","Premium","Alloy"
43503,"550","f",25381,2010,"Black","5.5","Gasoline","SoA","Harman Kardon","Alloy"
39995,"550","f",57516,2011,"Black","5.5","Gasoline","Mid","Harman Kardon","unsp"
45500,"550","t",53505,2010,"Black","5.5","Gasoline","Pac","Premium","Alloy"
56975,"550","t",3702,2010,"White","5.5","Gasoline","SoA","Premium","Alloy"
43991,"550","f",30006,2010,"White","5.5","Gasoline","SoA","unsp","Alloy"
45996,"550","f",61337,2011,"Black","5.5","Gasoline","SoA","Harman Kardon","Premium"
61450,"550","t",11570,2011,"unsp","5.5","Gasoline","Mid","unsp","unsp"
44999,"550","f",29603,2011,"Silver","5.5","Gasoline","SoA","Harman Kardon","Alloy"
39995,"550","f",56987,2010,"White","5.5","Gasoline","Mid","Harman Kardon","Alloy"
40900,"550","t",46752,2010,"Black","5.5","Gasoline","SoA","unsp","Alloy"
54999,"550","f",39829,2011,"Black","5.5","Gasoline","WSC","Harman Kardon","Alloy"
48997,"550","f",40466,2010,"Black","5.5","Gasoline","New","Harman Kardon","unsp"
40999,"550","f",39467,2010,"Black","5.5","Gasoline","SoA","unsp","Alloy"
39995,"550","f",22332,2011,"Black","5.5","Gasoline","Mid","unsp","Alloy"
48755,"550","f",22833,2012,"Black","4.6","Gasoline","ENC","Harman Kardon","Alloy"
62997,"550","f",35370,2013,"Silver","4.6","Gasoline","New","unsp","unsp"
47990,"550","t",46256,2012,"Silver","4.6","Gasoline","SoA","unsp","Alloy"
40999,"550","t",26690,2012,"Silver","4.6","Gasoline","SoA","Premium","Alloy"
49950,"550","f",59022,2012,"White","4.6","Gasoline","SoA","Premium","unsp"
53999,"550","t",25101,2013,"Black","4.6","Gasoline","SoA","Premium","unsp"
49995,"550","f",26029,2012,"Silver","4.6","Gasoline","SoA","Harman Kardon","Alloy"
63995,"550","f",16116,2012,"Black","4.6","Gasoline","WSC","Harman Kardon","Alloy"
49972,"550","f",27606,2012,"Black","4.6","Gasoline","New","Harman Kardon","unsp"
44990,"550","f",34050,2013,"other","4.6","Gasoline","SoA","Harman Kardon","unsp"
62500,"550","t",24278,2013,"Black","4.6","Gasoline","ESC","Harman Kardon","unsp"
50999,"550","f",14251,2013,"Black","4.6","Gasoline","SoA","unsp","Alloy"
58000,"550","f",22550,2012,"Black","4.6","Gasoline","Mtn","unsp","Premium"
44500,"550","f",16300,2012,"Black","4.6","Gasoline","Mtn","Harman Kardon","unsp"
53999,"550","f",25861,2013,"Black","4.6","Gasoline","SoA","Premium","Premium"
63991,"550","f",28701,2012,"Black","4.6","Gasoline","ENC","unsp","unsp"
46996,"550","t",26000,2012,"Black","4.6","Gasoline","SoA","Premium","Premium"
47955,"550","f",40596,2013,"Black","4.6","Gasoline","ENC","Harman Kardon","Alloy"
45097,"550","t",62557,2013,"Gray","4.6","Gasoline","ESC","Harman Kardon","Alloy"
57995,"550","f",36687,2013,"Black","4.6","Gasoline","New","Premium","Alloy"
58990,"550","f",22958,2012,"Gray","4.6","Gasoline","ENC","unsp","Alloy"
51795,"550","t",29621,2012,"Silver","4.6","Gasoline","Mid","Premium","unsp"
48500,"550","f",28573,2012,"Gray","4.6","Gasoline","WSC","unsp","Alloy"
59998,"550","t",10364,2012,"other","4.6","Gasoline","ENC","Harman Kardon","Alloy"
51900,"550","t",25886,2013,"Gray","4.6","Gasoline","Mid","Harman Kardon","Alloy"
36999,"400","t",46205,2010,"Silver","3.5","Hybrid","SoA","Premium","Alloy"
1450,"320","f",225814,1995,"Black","3.2","Gasoline","WSC","unsp","unsp"
5999,"320","f",208953,1995,"Gray","3.2","Gasoline","SoA","unsp","unsp"
3995,"320","f",130986,1995,"unsp","3.2","Gasoline","Pac","unsp","Alloy"
4500,"320","f",119441,1995,"other","3.2","Gasoline","Mid","Premium","Alloy"
10995,"320","f",68415,1999,"Blue","3.2","Gasoline","Pac","unsp","unsp"
6995,"420","f",108961,1997,"Black","4.2","Gasoline","ESC","unsp","Alloy"
6900,"420","f",104035,1998,"Silver","4.2","Gasoline","SoA","unsp","unsp"
2495,"500","f",154832,1996,"Black","5","Gasoline","ENC","unsp","Alloy"
7500,"500","f",61266,1995,"unsp","5","Gasoline","SoA","unsp","Alloy"
5995,"500","f",119889,1995,"Black","5","Gasoline","SoA","Premium","Alloy"
7988,"500","f",90094,1997,"White","5","Gasoline","Pac","unsp","Alloy"
4344,"500","f",196151,1998,"other","5","Gasoline","Mtn","unsp","unsp"
7999,"350","f",149895,2006,"Black","3.7","Gasoline","Mtn","Premium","unsp"
19899,"350","f",23097,2006,"White","3.7","Gasoline","Mtn","Premium","Alloy"
7995,"430","f",124482,2001,"other","4.3","Gasoline","SoA","unsp","Alloy"
12991,"430","f",62536,2001,"White","4.3","Gasoline","WSC","Premium","Alloy"
8995,"430","f",138020,2000,"Black","4.3","Gasoline","SoA","unsp","unsp"
7495,"430","f",103356,2002,"Silver","4.3","Gasoline","SoA","unsp","Alloy"
18991,"430","f",90539,2004,"White","4.3","Gasoline","Pac","Premium","Alloy"
12800,"430","t",30308,2001,"Black","4.3","Gasoline","ENC","Premium","unsp"
14295,"430","f",83467,2005,"Silver","4.3","Gasoline","Mtn","Bose","Alloy"
14999,"430","f",99458,2005,"White","4.3","Gasoline","ESC","unsp","Alloy"
6995,"430","f",135486,2002,"White","4.3","Gasoline","WSC","Premium","Alloy"
12900,"430","f",69963,2000,"Black","4.3","Gasoline","SoA","unsp","unsp"
9995,"430","f",120074,2004,"Black","4.3","Gasoline","Pac","unsp","unsp"
14999,"430","f",98264,2005,"Black","4.3","Gasoline","Pac","unsp","unsp"
14883,"430","f",66077,2005,"Gray","4.3","Gasoline","Pac","Bose","Alloy"
4500,"430","f",249219,2000,"Silver","4.3","Gasoline","SoA","unsp","Alloy"
4750,"430","f",169506,2002,"Black","4.3","Gasoline","Pac","Premium","unsp"
11495,"430","f",112562,2005,"Black","4.3","Gasoline","Mtn","Premium","unsp"
4800,"430","f",197147,2001,"Black","4.3","Gasoline","WSC","Premium","unsp"
13961,"430","f",56642,2002,"Silver","4.3","Gasoline","WNC","Bose","Alloy"
9992,"430","f",106285,2003,"Gray","4.3","Gasoline","SoA","Bose","Alloy"
8950,"430","f",153400,2001,"Black","4.3","Gasoline","SoA","unsp","Alloy"
10995,"430","f",103000,2002,"Black","4.3","Gasoline","WSC","Premium","Alloy"
11995,"430","f",137242,2006,"Silver","4.3","Gasoline","Mtn","Premium","unsp"
14988,"430","f",84810,2000,"Blue","4.3","Gasoline","SoA","unsp","unsp"
9996,"430","f",110399,2003,"Gray","4.3","Gasoline","WSC","Bose","Alloy"
4400,"430","f",148822,2003,"other","4.3","Gasoline","SoA","unsp","unsp"
13978,"430","f",115000,2005,"White","4.3","Gasoline","SoA","Premium","Alloy"
16900,"430","t",74325,2006,"Silver","4.3","Gasoline","Pac","Bose","unsp"
8991,"430","f",82535,2001,"White","4.3","Gasoline","SoA","Bose","Alloy"
8995,"430","f",79993,2002,"other","4.3","Gasoline","Pac","unsp","unsp"
5988,"430","f",141625,2002,"Silver","4.3","Gasoline","SoA","unsp","unsp"
18950,"430","f",53116,2005,"Black","4.3","Gasoline","WSC","unsp","unsp"
13999,"430","f",96438,2006,"Black","4.3","Gasoline","Pac","Bose","Premium"
12999,"430","f",82394,2004,"Blue","4.3","Gasoline","SoA","Premium","unsp"
9995,"430","f",66281,2000,"Silver","4.3","Gasoline","SoA","unsp","Alloy"
7995,"55 AMG","f",136890,2002,"Black","5.4","Gasoline","Pac","unsp","unsp"
7300,"55 AMG","f",121969,2002,"Black","5.4","Gasoline","SoA","unsp","unsp"
6999,"55 AMG","f",130800,2001,"other","5.4","Gasoline","Mtn","unsp","Alloy"
25925,"500","f",55579,2006,"Black","5","Gasoline","SoA","unsp","unsp"
4995,"500","f",151251,2000,"Silver","5","Gasoline","WSC","unsp","unsp"
12900,"500","f",86373,2002,"Black","5","Gasoline","SoA","unsp","Alloy"
19999,"500","f",49396,2005,"unsp","5","Gasoline","Pac","Bose","Alloy"
8995,"500","f",110279,2002,"Black","5","Gasoline","SoA","Premium","Alloy"
9991,"500","f",171000,2006,"Silver","5","Gasoline","SoA","unsp","unsp"
5992,"500","f",113009,2000,"Blue","5","Gasoline","SoA","unsp","Alloy"
11200,"500","t",106257,2003,"Black","5","Gasoline","Pac","unsp","Alloy"
9000,"500","t",98450,2002,"Black","5","Gasoline","ESC","Bose","Alloy"
22995,"500","f",39603,2006,"Black","5","Gasoline","Mid","Premium","Alloy"
8495,"500","f",91544,2002,"Black","5","Gasoline","WSC","Premium","Alloy"
14990,"500","f",70000,2004,"Silver","5","Gasoline","SoA","Premium","unsp"
9500,"500","f",189230,2006,"Gray","5","Gasoline","WSC","Premium","unsp"
8750,"500","f",127466,2002,"Black","5","Gasoline","New","Premium","Alloy"
13680,"500","f",84501,2003,"Silver","5","Gasoline","Pac","Bose","unsp"
7990,"500","f",100281,2002,"White","5","Gasoline","WSC","Premium","unsp"
